region_id,geography_type,state_name,date,home_value
31,State,Minnesota,2000-12-31,142340.06400180212
51,State,South Carolina,2000-12-31,121456.8920100063
4,State,Alabama,2000-12-31,106094.37658006254
25,State,Louisiana,2000-12-31,116369.95931782608
24,State,Kentucky,2000-12-31,95406.06713661103
46,State,Oregon,2000-12-31,159609.18305065224
45,State,Oklahoma,2000-12-31,88426.82939145011
11,State,Connecticut,2000-12-31,178352.01162553128
55,State,Utah,2000-12-31,179268.73794604678
19,State,Iowa,2000-12-31,97503.20813364245
42,State,Nevada,2000-12-31,163865.67725155968
6,State,Arkansas,2000-12-31,93637.41999289992
34,State,Mississippi,2000-12-31,95067.59052582688
23,State,Kansas,2000-12-31,94496.2744638728
41,State,New Mexico,2000-12-31,
38,State,Nebraska,2000-12-31,120921.44952833526
20,State,Idaho,2000-12-31,129832.12291975324
61,State,West Virginia,2000-12-31,77780.22588951234
18,State,Hawaii,2000-12-31,204963.02503642856
39,State,New Hampshire,2000-12-31,151474.81868811263
28,State,Maine,2000-12-31,118701.13347524796
50,State,Rhode Island,2000-12-31,146968.32767830553
35,State,Montana,2000-12-31,
13,State,Delaware,2000-12-31,159112.93123136196
52,State,South Dakota,2000-12-31,109170.96492094955
37,State,North Dakota,2000-12-31,
3,State,Alaska,2000-12-31,140728.07655131863
12,State,District of Columbia,2000-12-31,175355.60796442872
58,State,Vermont,2000-12-31,126681.29876995456
62,State,Wyoming,2000-12-31,
9,State,California,2001-01-31,216111.8664392775
54,State,Texas,2001-01-31,118106.5928822636
14,State,Florida,2001-01-31,116896.03645390311
43,State,New York,2001-01-31,166358.88110368003
47,State,Pennsylvania,2001-01-31,106692.8016795746
21,State,Illinois,2001-01-31,142013.2490843369
44,State,Ohio,2001-01-31,112601.20777144836
16,State,Georgia,2001-01-31,137819.54896299774
36,State,North Carolina,2001-01-31,137591.35213494464
30,State,Michigan,2001-01-31,128084.2936438818
40,State,New Jersey,2001-01-31,187867.4822778365
56,State,Virginia,2001-01-31,135877.221517593
59,State,Washington,2001-01-31,188042.17348268835
8,State,Arizona,2001-01-31,144562.0516355981
26,State,Massachusetts,2001-01-31,227747.96955731724
53,State,Tennessee,2001-01-31,118338.81642550962
22,State,Indiana,2001-01-31,102772.75777281118
27,State,Maryland,2001-01-31,161505.95707463045
32,State,Missouri,2001-01-31,105953.82481869064
60,State,Wisconsin,2001-01-31,129881.57524079752
10,State,Colorado,2001-01-31,201875.9888412736
31,State,Minnesota,2001-01-31,143836.50665489462
51,State,South Carolina,2001-01-31,121988.19165705124
4,State,Alabama,2001-01-31,106616.09794705723
25,State,Louisiana,2001-01-31,117094.64039529252
24,State,Kentucky,2001-01-31,95943.3493625479
46,State,Oregon,2001-01-31,160129.98638061451
45,State,Oklahoma,2001-01-31,88881.28650303511
11,State,Connecticut,2001-01-31,179487.1342732586
55,State,Utah,2001-01-31,179768.10867381594
19,State,Iowa,2001-01-31,97845.80050814226
42,State,Nevada,2001-01-31,164609.80364328044
6,State,Arkansas,2001-01-31,94240.72381867348
34,State,Mississippi,2001-01-31,95681.72909778844
23,State,Kansas,2001-01-31,95054.0704220268
41,State,New Mexico,2001-01-31,
38,State,Nebraska,2001-01-31,121446.49520385044
20,State,Idaho,2001-01-31,130241.74720360489
61,State,West Virginia,2001-01-31,78511.8140040625
18,State,Hawaii,2001-01-31,205618.95651493277
39,State,New Hampshire,2001-01-31,153195.9842619058
28,State,Maine,2001-01-31,120062.61270490129
50,State,Rhode Island,2001-01-31,148078.7249416821
35,State,Montana,2001-01-31,
13,State,Delaware,2001-01-31,159990.56411676484
52,State,South Dakota,2001-01-31,109233.57464278307
37,State,North Dakota,2001-01-31,
3,State,Alaska,2001-01-31,143204.61982058737
12,State,District of Columbia,2001-01-31,176160.6702220297
58,State,Vermont,2001-01-31,127501.42255638714
62,State,Wyoming,2001-01-31,
9,State,California,2001-02-28,218107.4314642287
54,State,Texas,2001-02-28,118071.840432206
14,State,Florida,2001-02-28,117575.03141854511
43,State,New York,2001-02-28,167381.13290561226
47,State,Pennsylvania,2001-02-28,107141.5187265942
21,State,Illinois,2001-02-28,142669.97999680004
44,State,Ohio,2001-02-28,112948.7035506288
16,State,Georgia,2001-02-28,138642.71829779542
36,State,North Carolina,2001-02-28,138056.0401085417
30,State,Michigan,2001-02-28,128727.15318373853
40,State,New Jersey,2001-02-28,189374.37971972112
56,State,Virginia,2001-02-28,136715.897216431
59,State,Washington,2001-02-28,188898.2563707477
8,State,Arizona,2001-02-28,145190.7118677744
26,State,Massachusetts,2001-02-28,230262.58699163655
53,State,Tennessee,2001-02-28,118726.80346554217
22,State,Indiana,2001-02-28,102938.80459831993
27,State,Maryland,2001-02-28,162175.080798567
32,State,Missouri,2001-02-28,106331.73064763266
60,State,Wisconsin,2001-02-28,130429.17962363476
10,State,Colorado,2001-02-28,203779.6671096577
31,State,Minnesota,2001-02-28,145175.63883392236
51,State,South Carolina,2001-02-28,122463.5593798388
4,State,Alabama,2001-02-28,107057.94279636108
25,State,Louisiana,2001-02-28,117726.7729984636
24,State,Kentucky,2001-02-28,96433.51803511854
46,State,Oregon,2001-02-28,160571.18199498227
45,State,Oklahoma,2001-02-28,89322.31968305184
11,State,Connecticut,2001-02-28,180429.73571787073
55,State,Utah,2001-02-28,180055.35110316882
19,State,Iowa,2001-02-28,98154.89505282589
42,State,Nevada,2001-02-28,165399.4245226133
6,State,Arkansas,2001-02-28,94629.14552174244
34,State,Mississippi,2001-02-28,96050.98248235908
23,State,Kansas,2001-02-28,95697.7867040033
41,State,New Mexico,2001-02-28,
38,State,Nebraska,2001-02-28,121798.74049753038
20,State,Idaho,2001-02-28,130657.00004060978
61,State,West Virginia,2001-02-28,78969.66790466836
18,State,Hawaii,2001-02-28,206267.55788220363
39,State,New Hampshire,2001-02-28,155038.240599141
28,State,Maine,2001-02-28,121322.6229926902
50,State,Rhode Island,2001-02-28,149190.36555603638
35,State,Montana,2001-02-28,
13,State,Delaware,2001-02-28,160707.28530788593
52,State,South Dakota,2001-02-28,109458.66069352232
37,State,North Dakota,2001-02-28,
3,State,Alaska,2001-02-28,147123.82572579145
12,State,District of Columbia,2001-02-28,176985.23244026853
58,State,Vermont,2001-02-28,128418.6120434188
62,State,Wyoming,2001-02-28,
9,State,California,2001-03-31,220353.6044819023
54,State,Texas,2001-03-31,117841.69748129878
14,State,Florida,2001-03-31,118284.829999758
43,State,New York,2001-03-31,168303.1364617419
47,State,Pennsylvania,2001-03-31,107592.83591863916
21,State,Illinois,2001-03-31,143381.91232314007
44,State,Ohio,2001-03-31,113271.40498911485
16,State,Georgia,2001-03-31,139345.70721965723
36,State,North Carolina,2001-03-31,138431.86384246696
30,State,Michigan,2001-03-31,129252.62863630024
40,State,New Jersey,2001-03-31,190871.0556492964
56,State,Virginia,2001-03-31,137580.0307223006
59,State,Washington,2001-03-31,189703.6512727728
8,State,Arizona,2001-03-31,145822.36007694318
26,State,Massachusetts,2001-03-31,232741.12311543943
53,State,Tennessee,2001-03-31,119052.14171038388
22,State,Indiana,2001-03-31,102937.39611783334
27,State,Maryland,2001-03-31,162743.8781263
32,State,Missouri,2001-03-31,106750.0417387848
60,State,Wisconsin,2001-03-31,130976.6440448655
10,State,Colorado,2001-03-31,205709.60207651329
31,State,Minnesota,2001-03-31,146505.7040827686
51,State,South Carolina,2001-03-31,122955.78680795258
4,State,Alabama,2001-03-31,107422.059599989
25,State,Louisiana,2001-03-31,118335.58477387774
24,State,Kentucky,2001-03-31,96900.82706269973
46,State,Oregon,2001-03-31,161040.01677806373
45,State,Oklahoma,2001-03-31,89704.43789317548
11,State,Connecticut,2001-03-31,181478.03981007313
55,State,Utah,2001-03-31,180227.87130571745
19,State,Iowa,2001-03-31,98352.10709282156
42,State,Nevada,2001-03-31,166259.41527226227
6,State,Arkansas,2001-03-31,94920.89072585624
34,State,Mississippi,2001-03-31,96277.07900058474
23,State,Kansas,2001-03-31,96375.15727396686
41,State,New Mexico,2001-03-31,
38,State,Nebraska,2001-03-31,119346.49876798264
20,State,Idaho,2001-03-31,131228.60974286566
61,State,West Virginia,2001-03-31,79315.05983611403
18,State,Hawaii,2001-03-31,206848.42985652215
39,State,New Hampshire,2001-03-31,156772.1835127936
28,State,Maine,2001-03-31,122502.43742517936
50,State,Rhode Island,2001-03-31,150374.91813535502
35,State,Montana,2001-03-31,
13,State,Delaware,2001-03-31,161487.91367177918
52,State,South Dakota,2001-03-31,109920.67535414494
37,State,North Dakota,2001-03-31,
3,State,Alaska,2001-03-31,152127.03948795327
12,State,District of Columbia,2001-03-31,178149.2221166636
58,State,Vermont,2001-03-31,129379.22524833772
62,State,Wyoming,2001-03-31,
9,State,California,2001-04-30,223146.4158186147
54,State,Texas,2001-04-30,117706.86328118797
14,State,Florida,2001-04-30,119123.27379989464
43,State,New York,2001-04-30,169265.74562213203
47,State,Pennsylvania,2001-04-30,108077.09385948729
21,State,Illinois,2001-04-30,144107.29154538468
44,State,Ohio,2001-04-30,113590.9498478975
16,State,Georgia,2001-04-30,139993.71813904343
36,State,North Carolina,2001-04-30,138709.6782869091
30,State,Michigan,2001-04-30,129713.05440384976
40,State,New Jersey,2001-04-30,192452.52940437768
56,State,Virginia,2001-04-30,138483.2907573019
59,State,Washington,2001-04-30,190491.3507862324
8,State,Arizona,2001-04-30,146464.51564925848
26,State,Massachusetts,2001-04-30,235301.91030709885
53,State,Tennessee,2001-04-30,119310.64722667092
22,State,Indiana,2001-04-30,102891.3004492016
27,State,Maryland,2001-04-30,163509.4603091679
32,State,Missouri,2001-04-30,107288.19802536177
60,State,Wisconsin,2001-04-30,131580.5028645588
10,State,Colorado,2001-04-30,207588.49311162345
31,State,Minnesota,2001-04-30,147946.13722060542
51,State,South Carolina,2001-04-30,123292.9036206755
4,State,Alabama,2001-04-30,107684.59258732136
25,State,Louisiana,2001-04-30,118866.5254775079
24,State,Kentucky,2001-04-30,97319.86711586257
46,State,Oregon,2001-04-30,161449.28169997924
45,State,Oklahoma,2001-04-30,90063.40819371866
11,State,Connecticut,2001-04-30,182689.13870729445
55,State,Utah,2001-04-30,180407.12951214984
19,State,Iowa,2001-04-30,98624.58048230468
42,State,Nevada,2001-04-30,167119.22078632243
6,State,Arkansas,2001-04-30,95102.32574586496
34,State,Mississippi,2001-04-30,96466.46073154204
23,State,Kansas,2001-04-30,96959.7362179858
41,State,New Mexico,2001-04-30,
38,State,Nebraska,2001-04-30,115845.37923750324
20,State,Idaho,2001-04-30,131778.99116901492
61,State,West Virginia,2001-04-30,79477.00918652567
18,State,Hawaii,2001-04-30,207542.12690759063
39,State,New Hampshire,2001-04-30,158560.7492743405
28,State,Maine,2001-04-30,123431.93008711994
50,State,Rhode Island,2001-04-30,151752.21501813325
35,State,Montana,2001-04-30,
13,State,Delaware,2001-04-30,162232.28544027172
52,State,South Dakota,2001-04-30,110336.3486528913
37,State,North Dakota,2001-04-30,
3,State,Alaska,2001-04-30,155913.95225656626
12,State,District of Columbia,2001-04-30,179921.13202097826
58,State,Vermont,2001-04-30,130344.22662164007
62,State,Wyoming,2001-04-30,
9,State,California,2001-05-31,225945.009172068
54,State,Texas,2001-05-31,117752.13481898449
14,State,Florida,2001-05-31,120041.62264142808
43,State,New York,2001-05-31,170328.85692777304
47,State,Pennsylvania,2001-05-31,108540.53869996069
21,State,Illinois,2001-05-31,144970.53156765594
44,State,Ohio,2001-05-31,113937.63355911268
16,State,Georgia,2001-05-31,140709.56740585517
36,State,North Carolina,2001-05-31,139032.9177091173
30,State,Michigan,2001-05-31,130271.61501362215
40,State,New Jersey,2001-05-31,194013.39085084488
56,State,Virginia,2001-05-31,139482.38483466365
59,State,Washington,2001-05-31,191172.29373949152
8,State,Arizona,2001-05-31,147116.3333201796
26,State,Massachusetts,2001-05-31,237947.61898715855
53,State,Tennessee,2001-05-31,119608.98252377352
22,State,Indiana,2001-05-31,103094.8579298314
27,State,Maryland,2001-05-31,164405.54936341927
32,State,Missouri,2001-05-31,107926.92739534871
60,State,Wisconsin,2001-05-31,132204.3433644653
10,State,Colorado,2001-05-31,209463.65606305815
31,State,Minnesota,2001-05-31,149418.04074387715
51,State,South Carolina,2001-05-31,123673.42568975526
4,State,Alabama,2001-05-31,107944.52826713154
25,State,Louisiana,2001-05-31,119351.59653385251
24,State,Kentucky,2001-05-31,97757.75466710546
46,State,Oregon,2001-05-31,161908.97254956336
45,State,Oklahoma,2001-05-31,90377.9865525822
11,State,Connecticut,2001-05-31,184053.14548898657
55,State,Utah,2001-05-31,180509.0683925556
19,State,Iowa,2001-05-31,98936.53535581884
42,State,Nevada,2001-05-31,168034.52255192553
6,State,Arkansas,2001-05-31,95434.6556639028
34,State,Mississippi,2001-05-31,96806.80206462673
23,State,Kansas,2001-05-31,97505.69639326028
41,State,New Mexico,2001-05-31,
38,State,Nebraska,2001-05-31,112222.20561834567
20,State,Idaho,2001-05-31,132317.55814926483
61,State,West Virginia,2001-05-31,79793.91000571862
18,State,Hawaii,2001-05-31,208544.8141662829
39,State,New Hampshire,2001-05-31,160557.0905640681
28,State,Maine,2001-05-31,124543.05691105976
50,State,Rhode Island,2001-05-31,153217.3988161591
35,State,Montana,2001-05-31,
13,State,Delaware,2001-05-31,163004.22637344824
52,State,South Dakota,2001-05-31,110944.68447251024
37,State,North Dakota,2001-05-31,
3,State,Alaska,2001-05-31,159051.98702438883
12,State,District of Columbia,2001-05-31,181943.7369710673
58,State,Vermont,2001-05-31,131235.50325642226
62,State,Wyoming,2001-05-31,
9,State,California,2001-06-30,228487.2997107973
54,State,Texas,2001-06-30,117889.4081937758
14,State,Florida,2001-06-30,121000.230773243
43,State,New York,2001-06-30,171502.27609954303
47,State,Pennsylvania,2001-06-30,109012.38703088346
21,State,Illinois,2001-06-30,145880.25873078758
44,State,Ohio,2001-06-30,114278.93485616284
16,State,Georgia,2001-06-30,141424.3536624613
36,State,North Carolina,2001-06-30,139358.0454317813
30,State,Michigan,2001-06-30,130841.84625607416
40,State,New Jersey,2001-06-30,195752.2236757694
56,State,Virginia,2001-06-30,140481.6903225476
59,State,Washington,2001-06-30,191869.18407274727
8,State,Arizona,2001-06-30,147773.79526922677
26,State,Massachusetts,2001-06-30,240725.60990426724
53,State,Tennessee,2001-06-30,119900.24698717124
22,State,Indiana,2001-06-30,103456.09323453125
27,State,Maryland,2001-06-30,165484.21229971605
32,State,Missouri,2001-06-30,108625.32493174705
60,State,Wisconsin,2001-06-30,132862.38553353192
10,State,Colorado,2001-06-30,211139.15712755593
31,State,Minnesota,2001-06-30,150891.30768435908
51,State,South Carolina,2001-06-30,124077.59672217308
4,State,Alabama,2001-06-30,108212.17296039582
25,State,Louisiana,2001-06-30,119795.48398291212
24,State,Kentucky,2001-06-30,98224.15285948444
46,State,Oregon,2001-06-30,162388.30776702563
45,State,Oklahoma,2001-06-30,90690.08970992312
11,State,Connecticut,2001-06-30,185428.0097023681
55,State,Utah,2001-06-30,180679.70043987792
19,State,Iowa,2001-06-30,99334.44557567938
42,State,Nevada,2001-06-30,168922.12352386824
6,State,Arkansas,2001-06-30,95812.21022620185
34,State,Mississippi,2001-06-30,97168.02203614714
23,State,Kansas,2001-06-30,98034.47104409548
41,State,New Mexico,2001-06-30,
38,State,Nebraska,2001-06-30,111310.20545702025
20,State,Idaho,2001-06-30,132718.1682907469
61,State,West Virginia,2001-06-30,80115.21093467233
18,State,Hawaii,2001-06-30,209684.1010788648
39,State,New Hampshire,2001-06-30,162693.61663626911
28,State,Maine,2001-06-30,125769.12923339968
50,State,Rhode Island,2001-06-30,154728.63616973287
35,State,Montana,2001-06-30,
13,State,Delaware,2001-06-30,163762.19353683616
52,State,South Dakota,2001-06-30,111258.08571611166
37,State,North Dakota,2001-06-30,
3,State,Alaska,2001-06-30,161687.06795510653
12,State,District of Columbia,2001-06-30,183895.00555808257
58,State,Vermont,2001-06-30,132076.4569265059
62,State,Wyoming,2001-06-30,
9,State,California,2001-07-31,230867.45764950465
54,State,Texas,2001-07-31,118050.66268350312
14,State,Florida,2001-07-31,122030.76241095657
43,State,New York,2001-07-31,172734.19133175685
47,State,Pennsylvania,2001-07-31,109520.04498104755
21,State,Illinois,2001-07-31,146818.72407846423
44,State,Ohio,2001-07-31,114659.72559693508
16,State,Georgia,2001-07-31,142137.26347604356
36,State,North Carolina,2001-07-31,139668.39036081187
30,State,Michigan,2001-07-31,131433.0077442384
40,State,New Jersey,2001-07-31,197624.67487732068
56,State,Virginia,2001-07-31,141557.66885742883
59,State,Washington,2001-07-31,192528.3023224944
8,State,Arizona,2001-07-31,148399.3046636817
26,State,Massachusetts,2001-07-31,243671.50297985427
53,State,Tennessee,2001-07-31,120179.40240734098
22,State,Indiana,2001-07-31,103894.85848593862
27,State,Maryland,2001-07-31,166643.54686159766
32,State,Missouri,2001-07-31,109338.86447429864
60,State,Wisconsin,2001-07-31,133563.29300488438
10,State,Colorado,2001-07-31,212791.5288668494
31,State,Minnesota,2001-07-31,152436.41789757618
51,State,South Carolina,2001-07-31,124572.61079771344
4,State,Alabama,2001-07-31,108514.97497984282
25,State,Louisiana,2001-07-31,120221.74244135518
24,State,Kentucky,2001-07-31,98689.41524776984
46,State,Oregon,2001-07-31,162949.50691233718
45,State,Oklahoma,2001-07-31,90984.06730916136
11,State,Connecticut,2001-07-31,186760.7492437138
55,State,Utah,2001-07-31,180821.55866600797
19,State,Iowa,2001-07-31,99737.02216508296
42,State,Nevada,2001-07-31,169867.94767859936
6,State,Arkansas,2001-07-31,96247.49502502172
34,State,Mississippi,2001-07-31,97467.94749710769
23,State,Kansas,2001-07-31,98552.84771811952
41,State,New Mexico,2001-07-31,
38,State,Nebraska,2001-07-31,111282.39895865256
20,State,Idaho,2001-07-31,133129.16260318132
61,State,West Virginia,2001-07-31,80436.42364667695
18,State,Hawaii,2001-07-31,210934.8241922121
39,State,New Hampshire,2001-07-31,164831.86758455457
28,State,Maine,2001-07-31,127151.00471148714
50,State,Rhode Island,2001-07-31,156348.94653433876
35,State,Montana,2001-07-31,
